TransactionAmount,TransactionType,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_Atlanta,Location_Austin,Location_Baltimore,Location_Boston,Location_Charlotte,Location_Chicago,Location_Colorado Springs,Location_Columbus,Location_Dallas,Location_Denver,Location_Detroit,Location_El Paso,Location_Fort Worth,Location_Fresno,Location_Houston,Location_Indianapolis,Location_Jacksonville,Location_Kansas City,Location_Las Vegas,Location_Los Angeles,Location_Louisville,Location_Memphis,Location_Mesa,Location_Miami,Location_Milwaukee,Location_Nashville,Location_New York,Location_Oklahoma City,Location_Omaha,Location_Philadelphia,Location_Phoenix,Location_Portland,Location_Raleigh,Location_Sacramento,Location_San Antonio,Location_San Diego,Location_San Francisco,Location_San Jose,Location_Seattle,Location_Tucson,Location_Virginia Beach,Location_Washington,TransactionYear,TransactionMonth,TransactionDay,TransactionHour,PrevTransactionYear,PrevTransactionMonth,PrevTransactionDay,PrevTransactionHour,Kelompok_CustomerAge,Kelompok_TransactionAmount,Kelompok_AccountBalance,Cluster
75.15,0,93,23,154,1,1092.92,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,18,17,2024,11,4,8,Muda,Rendah,Rendah,1
23.3,0,60,59,161,1,6711.15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,14,18,2024,11,4,8,Lansia,Rendah,Tinggi,0
47.38,1,60,25,61,1,459.37,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,2,8,18,2024,11,4,8,Muda,Rendah,Rendah,1
512.81,0,3,79,30,1,6994.34,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2023,7,19,16,2024,11,4,8,Lansia,Sangat Tinggi,Tinggi,0
488.15,0,97,43,168,1,7071.09,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,31,16,2024,11,4,8,Paruh Baya,Sangat Tinggi,Tinggi,0
12.82,0,54,44,156,1,9045.19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,4,5,18,2024,11,4,8,Paruh Baya,Rendah,Sangat Tinggi,0
66.9,1,20,79,129,4,5238.71,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,4,17,16,2024,11,4,8,Lansia,Rendah,Tinggi,0
535.91,0,96,43,22,1,9642.12,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,7,16,2024,11,4,8,Paruh Baya,Sangat Tinggi,Sangat Tinggi,2
270.72,1,93,26,53,1,6263.96,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023,7,3,18,2024,11,4,8,Dewasa,Tinggi,Tinggi,0
97.98,0,32,72,18,1,7460.33,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,2,6,16,2024,11,4,8,Lansia,Sedang,Tinggi,0
196.08,0,87,61,98,1,4233.82,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2023,8,25,16,2024,11,4,8,Lansia,Sedang,Sedang,0
251.18,0,57,42,246,1,8303.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2023,6,1,16,2024,11,4,8,Paruh Baya,Tinggi,Sangat Tinggi,0
44.52,0,80,28,205,1,314.28,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,28,18,2024,11,4,8,Dewasa,Rendah,Rendah,1
178.87,0,0,35,180,1,5241.23,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,5,23,16,2024,11,4,8,Dewasa,Sedang,Tinggi,0
1176.28,1,73,54,174,5,323.69,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,20,16,2024,11,4,8,Paruh Baya,Sangat Tinggi,Rendah,1
386.68,0,18,46,128,1,6863.06,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,31,16,2024,11,4,8,Paruh Baya,Tinggi,Tinggi,0
167.14,0,48,76,20,1,3877.73,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,4,24,18,2024,11,4,8,Lansia,Sedang,Sedang,1
345.22,0,24,69,253,1,4046.58,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,5,16,2024,11,4,8,Lansia,Tinggi,Sedang,1
74.85,0,90,72,117,1,2409.73,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2023,12,25,17,2024,11,4,8,Lansia,Rendah,Sedang,1
671.73,0,70,58,54,1,5211.88,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2023,10,16,16,2024,11,4,8,Lansia,Sangat Tinggi,Tinggi,0
255.04,0,83,45,152,1,6217.86,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,11,23,16,2024,11,4,8,Paruh Baya,Tinggi,Tinggi,0
45.77,0,65,25,109,1,5978.12,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2023,2,9,17,2024,11,4,8,Muda,Rendah,Tinggi,0
329.69,1,87,26,66,1,1671.66,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,1,9,16,2024,11,4,8,Dewasa,Tinggi,Sedang,1
362.04,1,58,58,198,2,8421.88,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,10,16,2024,11,4,8,Lansia,Tinggi,Sangat Tinggi,0
11.92,0,62,53,52,1,14611.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,10,9,17,2024,11,4,8,Paruh Baya,Rendah,Sangat Tinggi,2
47.42,0,11,64,28,1,8253.52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2023,12,19,16,2024,11,4,8,Lansia,Rendah,Sangat Tinggi,0
35.99,0,22,63,129,1,4489.79,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,19,16,2024,11,4,8,Lansia,Rendah,Sedang,0
151.19,1,60,37,96,1,11903.82,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,5,5,16,2024,11,4,8,Dewasa,Sedang,Sangat Tinggi,2
242.62,1,93,22,234,1,483.02,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2023,7,10,16,2024,11,4,8,Muda,Tinggi,Rendah,1
48.72,0,62,21,17,1,816.08,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023,9,29,18,2024,11,4,8,Muda,Rendah,Rendah,1
43.46,0,19,25,80,1,578.06,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,21,17,2024,11,4,8,Muda,Rendah,Rendah,1
1036.21,0,66,25,126,1,477.3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,21,18,2024,11,4,8,Muda,Sangat Tinggi,Rendah,1
443.79,0,98,53,87,1,3133.85,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,9,18,2024,11,4,8,Paruh Baya,Sangat Tinggi,Sedang,1
365.14,0,1,68,57,1,5894.09,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,1,18,2024,11,4,8,Lansia,Tinggi,Tinggi,0
757.41,0,47,22,37,1,9532.42,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,5,5,16,2024,11,4,8,Muda,Sangat Tinggi,Sangat Tinggi,2
20.54,0,54,51,72,1,5327.03,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,21,18,2024,11,4,8,Paruh Baya,Rendah,Tinggi,0
475.36,0,17,34,105,1,2000.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2023,10,2,16,2024,11,4,8,Dewasa,Sangat Tinggi,Sedang,1
